Name	SRR24466374	SRR24466375	SRR24466376	SRR24466377	SRR24466378	SRR24466379	SRR24466380	SRR24466381	SRR24466382	SRR24466383	SRR24466384	SRR24466385	SRR24466386	SRR24466387	SRR24466388	SRR24466389	SRR24466390	SRR24466391
YPL045W	9.57299	13.1541	9.13984	8.63697	12.2547	10.9596	8.01949	10.7504	12.3343	10.0048	9.62149	9.42037	10.7653	6.97247	12.0636	11.4719	10.8955	11.2934
YPL048W	57.9096	92.2992	58.9887	58.1935	39.8359	102.597	63.4047	72.4988	55.7665	94.7014	107.049	72.8698	146.34	30.7836	104.422	149.094	91.9574	125.292
YPL049C	18.4701	37.9793	21.5985	14.657	12.3212	36.3211	20.0541	23.6085	16.7228	27.3176	42.7116	24.724	42.1393	10.2031	26.7064	40.4421	35.5461	38.707
YPL050C	67.0542	81.9226	50.8142	59.0916	31.5425	67.7622	65.3177	59.0316	32.245	87.8273	65.2242	54.0201	70.9675	19.7498	46.1784	48.177	57.522	61.5557
YPL052W	12.6745	19.5851	15.6006	14.4043	41.9187	24.7242	14.0604	37.3441	38.3074	8.94473	10.7577	13.583	16.4979	15.455	13.2201	10.0234	16.9137	11.0908
YPL053C	62.7771	78.9433	52.1058	58.6674	41.3138	61.2807	69.3446	65.9544	47.0046	78.2545	60.8204	60.5963	85.1334	25.4572	50.0994	54.4574	64.2647	60.9374
YPL057C	59.1869	94.6362	41.054	84.2968	64.945	97.5264	117.98	122.344	113.528	67.018	69.2467	45.8177	115.939	20.6569	40.9905	73.4525	93.3449	81.0632
YPL058C	14.3878	18.7957	11.8789	9.85296	4.75257	10.8493	6.74929	5.94637	3.00192	22.5421	12.2686	15.0448	20.7777	3.03106	13.3748	18.2848	8.66915	14.6256
YPL060W	14.4631	14.5277	8.90495	9.79343	22.2278	10.7993	9.7371	12.6876	24.4772	11.2275	13.1433	10.1385	14.2272	13.0245	15.3021	15.005	15.8431	13.297
YPL061W	100.351	52.4028	33.7077	57.7072	28.6666	34.185	83.0077	34.5211	49.6651	114.378	51.8427	32.3477	136.366	22.9309	57.663	185.314	44.6364	131.607
YPL063W	19.0573	32.3946	17.4175	15.0387	10.5641	33.2812	15.471	21.7962	15.872	32.4249	24.8075	20.253	39.7306	7.82096	31.9602	38.1844	26.6747	47.3092
YPL066W	15.8676	29.1612	16.6672	14.042	12.9693	29.1729	16.6397	19.3289	14.401	20.6657	19.9907	16.9783	24.7774	6.13893	16.7968	22.2618	22.1679	22.1777
YPL067C	7.97235	15.0779	9.8528	13.8806	7.71734	29.4198	18.4792	18.8185	13.2907	13.3483	14.117	11.5371	21.1363	3.25989	12.5343	17.052	12.5489	15.8181
YPL068C	2.63559	3.09706	2.13255	3.54479	1.33504	6.63492	4.30247	3.57054	1.93626	3.2339	2.41387	2.19175	2.94177	0.736436	2.7711	3.81775	1.68777	3.72652
YPL070W	8.97127	14.5825	8.3324	8.86612	11.4404	14.8973	8.94623	12.7402	13.5776	10.6592	10.6061	9.21423	14.88	5.53163	10.0271	12.0476	14.6047	13.9042
YPL075W	45.5373	110.379	55.9511	32.4977	33.9227	93.7304	34.0571	49.7999	32.074	51.8668	59.7299	67.5106	52.677	22.6725	52.526	44.561	79.9751	51.6139
YPL077C	5.12396	12.1683	7.43672	3.9715	2.82659	13.4099	5.64465	6.26647	5.41653	8.15901	12.5414	7.23905	11.858	3.01209	7.34288	11.3005	10.7273	11.252
YPL079W	654.452	733.388	828.457	643.517	287.218	850.036	619.001	540.007	349.954	959.512	755.05	797.216	845.486	320.572	990.157	944.382	524.615	1077.63
YPL082C	3.49484	7.30215	3.61922	2.77292	1.96199	6.6694	2.49986	3.33742	1.96488	3.5536	3.09757	3.28645	4.00702	0.853572	2.92383	4.15775	3.37251	3.94111
YPL083C	6.77754	9.98649	6.40993	4.41402	4.12036	8.8927	5.01339	6.44208	5.31304	7.72387	7.94595	7.3999	9.7987	3.41488	7.84851	8.05628	8.56119	11.0932
YPL085W	3.57164	7.80214	3.3123	2.26514	2.1968	5.68929	2.08523	2.84447	2.97832	3.59917	4.23352	3.53109	3.79787	0.890269	2.5968	4.17691	4.95181	4.21999
YPL086C	4.39935	6.67818	5.53902	3.50693	1.2765	7.24485	3.84922	4.04906	2.83883	6.58649	5.08722	5.62158	6.62014	1.21915	8.12304	7.45834	3.59468	10.4716
YPR172W	18.6322	38.556	17.0534	20.7047	19.6272	30.1516	18.3071	32.7675	26.9057	38.5714	40.7838	20.658	56.4432	14.9512	31.2068	39.2016	50.9991	50.3102
YPL087W	72.1024	117.242	56.8041	63.3089	94.0209	94.4563	73.7587	107.941	102.72	78.2829	91.8359	68.5079	122.173	62.5099	71.6562	77.4542	115.746	76.2471
YPL090C	1157.14	1035.79	1311.57	968.657	666.409	1017.92	859.868	696.076	691.753	1078.85	839.339	1211.66	844.872	576.353	1280.86	943.083	656.99	1133.19
YPL093W	9.30282	16.1203	8.24715	7.87755	1.73759	17.3231	4.94615	6.89184	3.77716	11.4964	8.23861	6.72601	10.9378	2.01101	9.44411	10.0406	3.53008	14.7442
YPL096C-A	32.9655	62.4489	51.3525	53.9103	22.9028	85.0762	47.9714	51.6648	41.2607	66.6709	101.19	62.2061	78.8677	25.4859	57.9171	64.8375	76.1694	85.5102
YPL098C	40.3492	53.9059	47.6151	41.7728	27.2649	68.5001	46.1384	51.1892	37.7349	62.1562	72.0523	42.5285	101.402	23.1485	67.6382	98.2659	60.3577	80.5637
YPL100W	10.4743	13.5239	7.60593	8.49427	8.15759	14.0872	8.21801	11.3473	12.6774	15.2342	14.872	9.58874	19.9517	5.56302	12.1237	21.0835	16.7011	21.4324
YPL105C	14.0793	25.2737	14.3226	11.2745	8.51047	23.2622	12.1702	17.3354	12.2021	20.6578	21.7643	18.3723	25.7665	6.51651	19.1279	24.5562	21.5305	26.1139
YPL106C	257.309	428.511	218.5	213.234	243.467	387.857	257.182	387.982	328.965	281.479	424.473	287.31	478.747	182.728	553.784	626.036	294.122	264.648
YPL107W	9.89783	17.0666	9.44995	10.1036	8.19669	18.8841	8.96311	12.517	10.7179	14.9487	15.3881	10.8156	14.8102	5.10393	13.2938	14.7746	14.5414	15.6098
YPL109C	7.43242	15.2189	7.24842	5.45896	7.5437	11.3935	5.61349	8.10792	10.285	9.64712	12.6404	8.93325	14.5202	3.91154	7.46373	9.43763	18.2107	13.4735
YPL110C	2.05454	3.94039	2.06036	2.02359	2.09364	4.2592	2.40409	3.49041	3.04473	2.78952	2.80359	2.16251	3.28513	1.04689	1.96515	2.77294	3.37098	3.19227
YPL111W	6.76348	8.1857	9.65698	8.22796	4.94974	12.4897	11.4764	10.1566	9.71015	15.8011	19.443	12.0164	25.8848	4.83897	19.8838	31.275	14.2761	43.4704
YPL112C	22.0157	31.9513	19.648	22.7127	13.8734	31.0638	21.2337	22.0811	17.6121	32.8473	24.4331	22.9528	37.1562	8.20194	26.0114	30.9885	25.1843	38.1298
YPL113C	0.913243	2.07189	1.01956	1.44053	2.14647	2.48181	1.15747	1.60417	2.87462	1.66651	3.69413	1.52889	3.14024	1.91494	1.82809	2.94071	5.90228	4.27131
YPL117C	210.252	160.332	172.792	235.434	236.391	152.652	186.977	165.737	208.488	189.131	134.639	159.835	185.901	131.121	169.939	170.414	126.146	186.849
YPL118W	25.7092	32.5274	18.2007	22.5913	24.3302	27.6708	20.4856	25.0184	31.895	31.8565	34.4826	21.7215	38.2579	14.4757	28.8686	41.1663	38.3782	37.2754
YPL121C	0.064933	0.228564	0.059749	0.058621	0.22635	0.070821	0.067168	0.056769	0.073838	0	0.086408	0	0.298154	0.051973	0.04972	0.032972	0.061054	0.064994
YPL123C	37.1258	53.3774	17.7947	30.9613	49.5703	31.3142	33.0297	56.0008	65.1823	37.3829	46.6059	25.7455	69.5186	32.2802	27.4741	42.8957	69.0984	38.5794
YPL125W	13.0964	13.7847	9.15701	13.4458	14.6944	11.925	10.1142	11.2535	15.306	11.1976	7.99743	10.2614	10.5344	9.73079	15.1694	13.5055	12.2286	12.1747
YPL127C	33.625	44.4876	30.3099	39.4487	15.9127	40.1775	41.5837	34.7995	28.9637	51.8895	48.6275	34.0461	61.536	11.0084	48.1455	71.7703	38.6045	71.0795
YPL131W	525.738	780.772	730.819	477.848	191.795	889.198	553.962	526.447	329.509	818.319	744.857	836.545	885.129	163.868	915.698	1031.97	484.702	1161.21
YPL132W	12.1398	13.5799	9.96406	11.0128	11.6869	14.8158	11.1167	13.3739	14.3964	16.7579	16.0584	11.6896	19.1347	6.8723	15.7068	19.2509	14.5978	20.4155
YPL133C	6.3062	10.8459	6.4847	4.49956	3.50845	10.1231	5.77208	5.87778	4.98339	8.76026	9.2601	7.82293	11.5452	2.3688	7.83566	10.2082	9.94506	11.8013
YPL134C	6.18568	5.94857	4.05716	4.73342	3.02966	8.59079	6.53385	8.13444	6.01712	8.63517	7.76697	4.78544	11.1521	2.75354	6.2649	7.71762	8.09113	7.12251
YPL137C	7.35387	10.7983	5.03832	5.7026	4.73498	9.51875	6.61168	5.81086	5.0743	7.18297	6.7073	5.75509	7.44822	2.2592	4.8437	6.82483	8.94509	6.12632
YPL139C	9.20804	14.0809	7.42973	7.60042	5.20667	12.7589	7.82155	10.327	7.51532	16.0814	14.5292	10.9116	16.2293	4.12844	13.121	18.1393	13.8697	21.5008
YPL140C	9.10517	12.6452	8.20243	8.02319	7.1306	11.5418	8.61229	9.06971	8.48996	11.1732	11.4255	9.72493	12.6683	3.86958	11.2109	12.8855	10.9717	13.7
YPL143W	1593.03	1997.27	2216.04	1785.81	836.869	2407.84	1810.92	1521.83	973.451	2611.53	2317.8	2113.75	2385.84	798.626	2669.57	3133.5	1484.52	2789.66
YPL144W	54.8714	52.0714	57.7874	50.802	38.3216	49.8013	48.4392	38.6089	30.8642	70.2372	43.7723	53.6964	50.1056	32.0288	73.6939	56.3887	32.666	64.676
YPL146C	37.5623	24.8932	33.258	33.3127	36.4758	29.1696	20.6686	23.7301	31.811	26.9443	15.8985	26.3096	20.2882	25.3636	55.4126	29.7753	17.7079	31.1039
YPL147W	4.52727	5.21959	3.48928	2.48812	5.39117	3.10452	3.31712	4.87306	7.19585	4.12854	5.04726	3.58209	5.32346	4.29521	3.2888	3.92198	8.3744	4.26161
YPL148C	9.99658	14.0256	10.1838	10.5053	7.10403	13.7468	8.32872	7.55713	6.3908	14.4326	15.2977	9.27445	15.1503	8.34702	12.7191	16.5818	10.6509	12.6608
YPL150W	13.5161	18.7699	11.806	9.13449	12.2498	15.7914	9.9096	11.7669	13.4186	13.8572	13.8978	13.0246	14.5271	5.60253	13.1441	12.1925	15.6328	14.5493
YPL151C	12.5975	21.9218	11.4943	10.946	8.49456	18.6563	14.8824	15.1229	9.36647	15.8984	17.7382	11.9959	32.6584	3.81895	12.7419	26.495	12.736	14.1017
YPL152W	28.8721	34.0396	27.2318	23.4301	54.2275	26.6908	28.8519	41.3038	61.6077	30.4367	34.8321	28.9632	54.1095	35.343	26.4088	39.6559	49.9874	40.7785
YPL152W-A	3.1119	0	0	0	0	6.89108	0	0	0	0	0	0	0	0	0	0	0	0
YPR194C	21.7866	20.9129	14.1752	15.876	6.97866	12.0701	13.4313	8.9229	8.04421	31.7578	15.4562	22.2014	27.757	4.62718	17.3666	22.4202	17.7049	31.1264
YPL153C	2.5614	3.74583	2.14754	2.62135	1.86716	4.12943	2.49509	2.63571	1.81814	2.46169	2.28058	2.6179	2.87267	0.697381	2.19166	2.75283	1.98234	2.76588
YPL155C	4.40823	7.16711	3.79525	3.43152	2.16105	5.90556	4.03457	4.46232	3.09113	6.45753	7.14829	4.43978	7.77068	1.44785	4.81359	7.37555	5.38175	7.08067
YPL157W	6.66485	9.13374	7.0775	5.47322	3.90309	9.69323	4.85013	5.14866	4.36793	8.98977	7.61611	6.4343	9.09389	2.803	7.69591	8.8699	6.15268	10.1023
YPL160W	25.1632	33.6709	27.2403	17.2518	11.6354	35.6673	17.2085	17.7696	14.8427	28.1694	24.2024	29.6282	25.1352	13.6178	51.1818	36.6731	20.6095	35.8398
YPL161C	6.41469	10.3696	5.49145	5.49951	5.8498	10.4478	6.06342	8.45892	6.86851	7.01284	7.85181	7.38239	10.8095	3.36551	7.92315	8.6942	9.52482	9.53683
YPL163C	51.8336	60.1232	49.6862	89.6072	31.3871	151.844	164.251	155.617	88.2495	74.893	54.018	53.2637	79.0782	14.2687	57.8905	54.8652	44.7948	70.3984
YPL164C	5.37216	9.70222	5.33815	4.32487	4.09897	7.40832	4.98554	5.86425	5.74821	5.75327	8.1057	6.2709	9.97336	1.76512	5.42604	7.77172	9.74639	10.7749
YPL165C	0.034913	0.615942	0.218728	0.061774	0.12248	0.369785	0.106348	0.150766	0.118201	0.127602	0.06756	0.371235	0.114976	0.055434	0.154892	0.033614	0.097755	0.169709
YPL167C	3.78629	5.74473	3.39689	3.05292	3.3883	4.8049	2.98463	4.01679	4.06858	3.51959	3.63682	3.79802	4.46348	1.90507	3.41684	3.70749	4.86	4.62001
YPL168W	48.0434	121.996	56.6026	36.6609	66.97	93.3704	39.6025	50.7603	60.7055	57.1409	78.472	65.984	68.3961	32.5073	48.4156	49.6459	140.038	69.0536
YPL169C	14.2378	27.0912	15.8652	12.3041	9.25775	26.3018	15.9924	17.8434	10.5806	25.0903	22.2496	19.7188	29.4721	5.97254	19.4005	28.4253	19.0378	27.1997
YPL065W	183.039	97.0402	133.705	173.816	317.878	74.2188	142.037	134.943	224.222	126.853	97.8546	118.963	107.575	215.371	130.683	129.281	137.566	108.465
YPL170W	99.4342	107.303	66.864	106.146	165.243	97.2827	133.91	155.26	148.442	101.035	124.31	60.5116	134.444	132.372	71.1537	120.3	133.687	85.0183
YPL172C	5.76163	8.16905	5.26811	4.46817	4.31412	7.48228	4.9638	4.91395	4.57388	6.4634	6.45208	5.89607	7.71671	3.02152	4.74716	6.70576	8.63932	8.26298
YPL047W	31.6463	41.7778	43.1461	26.5959	39.2519	53.0756	21.7986	30.219	31.545	38.6349	49.9014	40.7293	48.9508	25.3835	43.3721	43.0336	39.903	45.3769
YPL173W	10.2376	15.5064	8.43324	9.1216	7.60491	17.4308	10.2311	13.2607	10.2458	17.5096	20.1014	11.672	23.8944	5.10798	13.5555	23.8281	18.053	24.0079
YPL175W	12.0323	25.9371	15.8377	8.79377	6.17297	26.0759	10.2635	9.66163	7.60126	14.9059	16.1578	16.1523	16.4926	4.50647	12.2737	12.3235	20.458	16.846
YPL176C	16.9971	22.393	12.9222	12.953	6.91197	16.1111	15.3795	15.3353	9.99612	22.5432	16.014	16.1426	25.5655	4.81738	12.4404	15.4153	18.4198	20.4172
YPL177C	27.7593	42.0212	33.808	28.9633	17.9171	51.9254	29.6267	26.4997	23.5988	47.8471	47.5266	37.17	51.3722	10.8713	44.4091	58.9483	37.8002	65.1216
YPL178W	65.1951	97.3147	65.6492	66.0298	57.1172	94.3571	62.7699	69.8589	65.4832	76.8451	75.4616	67.5464	95.3286	33.7111	83.4647	87.1723	90.4692	92.2237
YPL186C	8.27737	16.179	3.81975	5.43804	15.3041	12.2057	8.29353	18.6501	27.8904	10.0353	20.4127	5.01952	26.7004	7.92687	7.51044	18.0753	33.2508	17.5108
YPL189W	0.770171	1.93314	1.25305	0.799051	1.06987	1.90515	0.652663	1.09633	0.820388	1.27231	1.31419	1.56177	1.19841	0.705178	1.22338	0.989598	1.67752	1.69056
YPL189C-A	196.838	162.148	207.095	311.056	462.534	231.887	284.825	351.88	806.619	253.077	281.406	214.093	376.834	330.063	320.831	361.18	259.647	313.965
YPL192C	1.84282	1.38254	0.645403	2.73713	2.60169	1.22713	2.13065	0.709614	2.13121	1.36471	1.6934	1.39125	1.6673	2.36096	1.30628	2.35002	1.25811	1.12419
YPL193W	6.13403	7.69607	6.30932	4.94157	4.00569	7.37093	4.53051	5.97274	6.76723	8.00862	7.27021	6.54821	8.8178	3.02941	7.30049	7.89773	8.14066	11.1597
YPL199C	39.9315	81.2373	49.8242	38.6593	32.5315	88.0565	41.8189	55.1678	40.1893	61.921	81.0694	52.6428	74.0188	25.5557	64.547	77.5145	66.4652	78.2327
YPL200W	0	0	0.099347	0.096475	0	0.117989	0.110297	0.184827	0	0.529825	0	0	0	0.252484	0.08344	0.227381	0.493802	0
YPL201C	0.715065	0.582596	0.293396	0.435801	0.217431	0.665238	0.833961	0.449965	0.309796	0.600324	0.316931	0.339133	0.567496	0.239694	0.544458	0.705878	0.435577	0.530989
YPL204W	30.6208	64.4379	35.5898	25.8898	26.4845	65.2926	31.3067	43.3332	34.2164	44.0897	59.1397	37.7236	62.3213	15.5785	38.0245	51.5788	63.2174	56.4917
YPL208W	13.8123	17.5893	10.8114	10.4409	9.28955	17.9674	11.9396	14.1636	11.543	14.1441	13.5246	12.4768	16.5717	5.32806	16.93	16.9995	12.8878	17.856
YPL209C	2.77415	3.01169	2.48438	2.58124	1.68419	3.01598	2.34838	2.95015	2.28822	2.9043	2.5953	2.71175	3.75166	0.593058	2.92131	3.29102	3.12082	4.77475
YPL210C	25.4563	28.9329	20.1039	21.0266	19.5429	24.4272	16.7298	21.0263	21.9598	28.71	21.5005	21.5464	26.319	12.5618	29.307	32.4685	24.2118	32.0489
YPL212C	13.1075	19.6954	18.1086	8.72976	3.46563	29.2582	7.43783	8.01619	4.07363	16.0158	10.3984	15.745	12.8314	3.35465	18.0972	15.2234	7.44295	21.4345
YPL213W	12.1997	18.0314	12.749	12.9541	12.9805	21.9507	13.3134	14.5877	12.4346	17.1575	21.8569	13.0224	25.5441	7.94304	15.3087	22.7376	20.676	20.086
YPL217C	4.60481	6.00633	4.81135	3.16909	1.41529	6.9543	2.77926	2.95956	2.10396	4.71755	2.91593	4.21707	3.87907	1.17096	6.34087	4.16514	2.29869	5.86492
YPL219W	6.26935	7.7708	4.36094	4.72462	4.76735	6.90355	5.85206	4.57973	6.30951	6.66374	7.44108	5.98638	10.1158	2.35062	6.42152	11.1838	8.95951	12.9207
YPL222W	3.64329	6.80275	3.49251	3.00012	3.94229	7.35446	4.4472	6.60059	7.64855	6.51216	8.03122	4.62824	11.0716	2.54195	4.93899	7.89151	9.22059	7.41191
YPL223C	0.656332	2.0854	1.41866	1.55412	1.38061	1.89463	2.46918	1.65888	2.148	2.37194	3.28065	0.872624	8.43772	0.605149	1.56036	4.55	3.37406	3.09016
YPL226W	10.6528	17.429	11.1087	7.41545	2.78114	20.3564	6.70816	7.77781	3.55954	14.7174	10.3597	12.1369	11.5624	3.10513	14.0756	14.3713	7.41595	16.992
YPL227C	60.065	55.564	44.9476	50.3328	34.7372	40.1556	55.1585	45.0304	37.8531	57.6986	38.3692	45.2128	46.016	21.9353	55.8425	41.4725	34.1962	52.0726
YPL228W	10.1865	17.949	9.6527	10.2727	8.07957	13.3548	8.57609	12.1279	11.0549	15.5803	15.4475	11.2264	19.9532	5.69075	13.5627	20.5477	16.9311	20.263
YPL230W	14.7577	17.321	4.6418	12.6896	31.7028	13.7148	16.6462	16.6492	59.0483	12.3215	27.2319	8.6074	36.0824	10.5288	8.54561	22.7096	60.1331	48.9293
YPL232W	28.5996	38.1156	22.862	31.1186	16.7891	43.2823	31.6774	33.0367	25.697	44.9868	48.4992	28.3127	58.1239	10.2523	38.2835	65.7281	39.2585	53.5426
YPL234C	186.726	301.013	206.067	183.355	110.52	333.105	263.117	241.438	131.37	302.664	284.284	223.822	362.984	101.848	232.634	232.527	266.844	275.649
YPL235W	25.4046	27.0325	18.167	20.087	18.0489	22.8866	19.6924	21.8933	23.8936	26.9211	22.3963	21.4186	27.1811	13.147	36.6272	32.099	24.1392	30.7537
YPL236C	8.47287	15.2425	7.976	7.46901	6.45362	13.7408	7.76939	9.86438	9.92908	11.992	15.8402	10.2202	16.182	4.13398	10.5258	17.9368	16.4566	16.2599
YPL239W	177.711	191.82	82.3427	192.833	70.6322	152.567	239.833	153.54	92.4297	313.373	209.541	101.251	453.907	30.379	163.394	478.54	82.4602	131.831
YPR171W	7.68703	14.5258	7.99629	6.07901	5.13197	12.2945	7.04706	7.53233	6.17514	11.1333	12.2131	8.98342	14.6284	3.25296	9.07381	12.9041	11.2564	14.2863
YPL240C	729.761	916.281	439.599	630.12	332.399	627.144	690.041	706.239	521.307	917.149	762.882	608.1	1364.76	131.654	687.036	1387.64	448.222	616.245
YPL243W	23.6568	31.2957	18.5312	19.4581	17.6805	29.434	16.611	22.8627	22.4889	26.8203	24.4881	21.3453	28.6265	12.1413	28.3817	32.727	24.9487	34.936
YPL244C	54.7557	61.9403	60.7945	40.9573	37.366	66.118	50.8619	47.9857	36.6276	55.1178	47.9052	59.2658	51.6827	28.9277	53.7332	41.1786	46.5654	50.0247
YPR193C	0.728169	1.46006	1.88759	0.595851	1.34861	2.47777	0.772079	0.646895	1.43361	1.72193	1.51541	1.56259	3.04254	0.757451	1.41848	2.10327	1.87645	2.38101
YPL245W	12.253	9.74463	9.7555	11.2747	5.03714	8.53568	12.3885	7.73406	6.24005	16.798	7.74171	9.5639	14.1814	2.83743	12.2141	15.1119	6.33385	15.0425
YPL246C	59.0362	88.829	60.003	53.9005	29.8961	112.501	84.1472	75.2952	42.329	84.131	65.329	60.3618	81.9003	20.7641	55.9378	55.0916	71.7915	74.9418
YPL247C	12.7758	18.6446	7.01764	12.6663	12.263	15.749	16.6404	17.5479	21.8095	20.9655	28.1905	12.0187	51.0784	6.70384	17.8639	45.2641	32.2017	40.3377
YPL248C	0.218598	0.54728	0.443837	0.202602	0.43333	0.865012	0.273873	1.01785	0.889503	0.279243	0.845357	0.261805	0.814647	0.204903	0.266289	0.501137	1.29389	0.715975
YPL249C	3.17487	5.70596	2.84611	2.29972	3.29509	5.3052	2.64247	4.91915	4.71747	4.6252	5.79508	4.1708	6.05732	1.5609	4.67023	7.30746	6.51977	6.15284
YPL250C	410.974	475.555	339.138	497.811	115.014	600.729	372.096	216.29	146.935	733.707	472.204	295.505	851.087	69.2159	477.799	1155.55	209.551	688.539
YPL252C	26.3251	46.7672	36.0367	31.7296	11.3293	82.8036	24.3739	23.019	11.2215	57.0712	55.4681	33.2023	60.8287	10.0251	43.4399	56.5424	36.0783	73.857
YPL255W	9.39543	12.953	8.85413	7.62058	5.05179	16.6127	10.831	9.48596	6.30668	11.0686	9.84934	9.30068	11.3287	3.76835	11.0899	12.3966	9.23768	14.3201
YPL256C	12.4408	19.762	12.2488	15.1405	8.86798	41.4279	17.5957	22.2441	10.4723	14.49	10.9451	12.2813	10.4114	3.13072	13.2601	11.9987	11.4496	17.6512
YPL257W-B	12.7941	32.614	17.2365	11.3787	6.14141	18.4845	7.60726	12.6397	7.51243	13.9436	23.2173	25.0249	24.1727	5.31473	9.60058	16.1959	31.9845	21.6745
YPL258C	3.66075	6.62443	3.62249	2.97424	1.88773	7.6638	4.00793	4.56372	2.74566	4.15253	4.54901	4.50017	4.04519	1.53769	3.49754	4.89384	4.01615	4.044
YPL259C	17.6652	30.8892	18.0919	16.2206	14.4687	32.5728	17.6205	24.0471	18.7557	25.5371	25.1846	21.7998	33.5966	6.97532	20.2475	28.1216	30.4107	31.5672
YPL260W	27.2297	33.601	20.8443	21.6249	32.6879	31.5087	20.4513	26.666	43.3629	26.1445	26.4814	20.8951	33.5365	20.3119	45.9321	46.613	34.1898	38.6283
YPL262W	23.1356	40.1171	21.6642	23.1369	16.9278	43.0228	22.5931	29.3074	20.471	38.8207	44.3317	28.9284	58.5792	11.9879	36.3763	58.3587	39.0286	50.5608
YPL264C	34.6611	27.219	35.1057	19.6063	20.0829	30.9928	16.7164	11.8338	10.2899	30.627	17.0234	24.2004	23.8208	10.8424	22.5947	20.0103	17.5387	25.7014
YPL124W	7.11954	12.3134	6.08931	10.5429	6.98878	11.2682	9.4765	10.5732	11.4566	7.96818	11.1537	8.30425	12.923	3.5687	9.58446	14.6322	8.95603	13.4945
YPL265W	111.024	96.3984	57.6909	98.0479	57.2506	133.522	78.497	57.9902	77.5528	164.071	103.772	102.982	146.055	35.9	68.0475	110.307	114.65	132.621
YPL266W	15.8274	16.779	17.8879	16.9795	6.47068	18.5801	12.9297	9.34529	8.35357	17.2106	11.1154	17.7728	16.4844	4.77532	26.794	18.5762	8.51763	31.7262
YPL267W	13.4637	13.4881	12.3202	16.6822	6.4707	20.2188	14.5547	13.5774	9.18215	22.3638	12.5291	10.4274	16.5519	1.91107	13.6687	17.9854	9.17674	20.5037
YPL272C	3.61024	6.2179	3.11412	3.08715	2.72628	5.91869	3.44631	3.64644	3.13613	4.04655	3.88407	3.53328	3.87618	1.55361	3.29217	3.9858	5.34556	3.38106
YPL273W	204.097	200.951	242.476	143.731	139.794	197.963	114.224	100.651	98.445	184.131	176.852	205.569	167.663	130.18	288.138	194.737	145.542	232.373
YPL275W	0.444725	0.362408	0.330236	0.459907	0.233409	0	0.28181	0.311463	0.068303	0.297776	0.39814	0	0.274523	0.182708	0.320528	0.715485	0.494386	0.599127
YPL277C	12.8662	28.5017	11.3762	12.9444	11.2654	40.0329	22.7585	28.01	15.1165	8.04936	15.5974	9.63114	14.4694	4.44955	6.90446	8.06688	17.5554	5.27667
YPL278C	19.3812	36.5827	20.0658	25.8521	21.808	63.2257	31.8217	46.7751	26.268	12.3233	30.4985	15.2272	30.9033	8.04662	15.5003	18.6365	25.483	12.9541
YOR394C-A	1.65552	1.89512	0	0.847271	0	0	0	0	0	0	1.3254	1.77677	0	0	0	3.31695	1.67862	0.89575
YOR393W	2.73308	3.03472	1.7617	2.07982	3.21838	5.04227	2.4556	3.5856	2.77812	1.78721	2.48456	1.35552	3.89751	1.10653	1.68217	2.06999	3.94171	1.56264
YOR391C	3.18237	3.52284	2.16941	3.07243	5.68733	5.20427	3.82731	3.93178	6.46035	2.33417	2.66738	1.72654	2.96441	2.00041	1.17717	2.0081	3.47573	1.36395
YOR388C	0.263094	0.320068	0.247798	0.076543	0.047062	0.293046	0.191637	0.091552	0.27327	0	0	0.214527	0.379379	0.252638	0	0.090982	0.040248	0
YOR387C	0.071442	0.335125	0	0.064784	0.062174	0.313699	0.296809	0.125249	0.325488	0.089076	0.382889	0.130493	0.248484	0.057284	0	0.110138	0.26913	0.071969
YOR385W	12.7785	14.0802	8.62336	11.2486	11.5886	14.0932	12.4012	12.8771	9.74896	11.6632	12.8518	9.84243	15.164	6.89699	10.7026	16.0888	14.5467	15.0522
YPR112C	2.93002	3.13242	2.84631	2.12973	0.621466	4.98361	1.50906	1.54486	1.26382	2.73971	1.92118	1.93755	2.52725	0.695962	3.94586	3.01799	0.818632	4.18725
YOR383C	15.1931	16.7131	8.98293	20.8755	15.4858	31.7967	7.44344	8.05716	6.84113	8.1232	14.2383	8.2656	13.9432	2.78523	9.61257	16.2336	12.608	14.9542
YOR381W-A	0.827758	0	5.48513	1.69454	0.67775	0	0	2.43782	0	0	3.97618	1.77677	3.17933	0	0	1.65848	1.67862	0
YOR378W	0.340665	0.401015	0.280414	0.213761	0.342232	0.5868	0.466407	0.439459	0.219103	0.677346	0.512443	0.684079	0.683959	0.173365	0.391104	0.402608	0.611603	0.585487
YOR376W-A	4.07544	11.688	5.51547	12.3232	4.16664	5.02568	8.29289	7.98282	24.9283	11.4064	22.5203	15.1666	31.873	4.562	14.4295	53.1846	10.3654	20.5651
YOR376W	0.15073	0	0	0.14429	0	0	0	0	0	0	0	0	0	0	0.126968	0.089871	0	0
YOR374W	16.3583	12.8945	6.90719	12.8878	25.2731	9.35809	16.9142	22.2416	58.8447	22.4524	40.6143	10.8515	74.3387	15.3172	15.2678	65.1935	60.5048	78.2248
YOR371C	2.93579	6.6177	3.46412	1.54328	1.55907	5.07747	2.06995	2.85808	2.573	2.70724	3.8924	3.28038	4.13085	0.613685	2.24443	3.71025	4.49293	4.1902
